emp_no,first_name,last_name,birth_date,from_date,to_date,title
263612,Lobel,Brender,1964-07-16,1987-10-16,2000-12-30,Senior Staff
263626,Yongmin,Lorch,1964-07-24,1987-12-29,1994-08-06,Senior Staff
263638,Subir,Nyrup,1964-04-14,1988-04-22,9999-01-01,Senior Staff
263654,Bikash,Bail,1964-01-13,1998-10-10,9999-01-01,Engineer
263658,Franziska,Sinicrope,1964-02-09,1993-04-11,9999-01-01,Engineer
263675,Herbert,Ginneken,1964-05-18,1986-12-04,9999-01-01,Senior Staff
263682,Masako,Minakawa,1964-03-11,1998-06-08,9999-01-01,Engineer
263686,Lobel,Heuter,1964-07-12,1990-08-08,9999-01-01,Senior Staff
263688,Qingxiang,Porenta,1964-10-10,1998-02-17,9999-01-01,Staff
263696,Tremaine,Perz,1964-07-27,1988-03-10,2002-05-12,Senior Staff
263700,Billie,Breugel,1964-12-06,1998-11-29,2000-08-06,Senior Staff
263709,Anestis,Rusterholz,1964-07-28,1998-01-20,9999-01-01,Engineer
263715,Gadiel,Pearson,1964-12-06,1998-02-27,9999-01-01,Engineer
263741,Huiqun,Basagni,1964-08-06,1991-10-29,9999-01-01,Engineer
263747,Sanjai,Barinka,1964-04-20,1993-08-11,9999-01-01,Senior Engineer
263774,Uno,Merel,1964-12-19,1999-09-18,2001-08-15,Staff
263778,Tommaso,Waschkowski,1964-03-23,1991-05-02,9999-01-01,Senior Engineer
263779,Teiji,Assaf,1964-12-12,1988-09-04,1998-11-02,Senior Staff
263782,Luerbio,Luce,1964-05-23,1999-08-03,9999-01-01,Engineer
263783,Renee,Radivojevic,1964-06-16,1987-01-23,1993-09-15,Assistant Engineer
263786,Caolyn,Waeselynck,1964-01-30,2002-03-25,9999-01-01,Staff
263800,Mari,Baalen,1964-11-25,1987-11-18,9999-01-01,Senior Staff
263820,Yinlin,Kampfer,1964-12-24,1992-05-26,9999-01-01,Senior Staff
263823,Narain,Eugenio,1964-01-23,1996-03-12,9999-01-01,Engineer
263827,Nectarios,Ulupinar,1964-06-16,1989-12-06,9999-01-01,Engineer
263844,Weiye,Schusler,1964-06-09,1989-01-10,9999-01-01,Senior Staff
263847,Piyush,Otillio,1964-08-16,1985-09-21,9999-01-01,Senior Engineer
263885,Mingzeng,Gopalakrishnan,1964-11-18,1986-10-27,9999-01-01,Senior Engineer
263888,Mayuri,Mitsuhashi,1964-05-24,1991-11-26,9999-01-01,Engineer
263897,Shaowen,Mitsuhashi,1964-12-28,1989-11-07,9999-01-01,Senior Staff
263904,Yuqun,Hanabata,1964-12-30,1992-07-03,9999-01-01,Engineer
263907,Bangqing,Mukaidono,1964-05-21,1986-02-11,2000-01-25,Senior Staff
263917,Zhongwei,Stanfel,1964-03-06,1987-03-03,9999-01-01,Senior Staff
263923,Hairong,Bratsberg,1964-04-04,1993-11-14,9999-01-01,Engineer
263936,Yongmao,Matzov,1964-03-09,1985-12-17,1986-01-21,Senior Staff
263972,Kamakshi,Bael,1964-04-20,1993-05-17,9999-01-01,Senior Staff
263983,Odinaldo,Raoux,1964-09-05,1996-04-15,9999-01-01,Assistant Engineer
263984,Shmuel,Staudhammer,1964-07-26,1996-09-05,9999-01-01,Staff
263999,Salvador,Nooteboom,1964-03-08,1997-05-29,9999-01-01,Engineer
264009,Pradeep,Nitsch,1964-01-22,1991-05-02,9999-01-01,Senior Staff
264027,Houman,Lanteri,1964-08-13,1993-06-04,9999-01-01,Senior Staff
264062,Bernd,Bernardeschi,1964-09-22,1995-02-10,9999-01-01,Senior Staff
264064,Fumiko,Isard,1964-03-24,1996-08-25,9999-01-01,Engineer
264066,Satosi,Schaft,1964-06-02,1995-03-30,1996-12-23,Staff
264072,Alselm,Zhang,1964-07-26,1991-03-26,9999-01-01,Engineer
264088,Zvonko,Ertl,1964-04-24,1990-05-13,1995-12-08,Engineer
264106,Piyush,Grabner,1964-06-13,1987-04-09,1993-05-22,Staff
264109,Marek,Maierhofer,1964-12-03,1998-08-19,2001-04-28,Technique Leader
264114,Shietung,Vadhan,1964-07-21,1988-01-03,9999-01-01,Engineer
264119,Hausi,Spinelli,1964-04-21,1998-08-03,9999-01-01,Senior Staff
264168,Kaijung,Peternell,1964-04-20,1999-08-22,9999-01-01,Engineer
264177,Masadi,Wielonsky,1964-08-18,1994-05-02,9999-01-01,Senior Staff
264181,Susanne,Kaelbling,1964-01-18,1999-10-09,2000-04-12,Staff
264182,Zhiwei,Brodie,1964-04-27,1994-12-03,9999-01-01,Senior Staff
264189,Charmane,Binding,1964-10-20,1986-06-25,9999-01-01,Senior Staff
264220,Rosine,Plump,1964-03-26,1997-04-29,9999-01-01,Senior Staff
264226,Stafford,Ghelli,1964-02-03,1995-04-17,9999-01-01,Senior Staff
264229,Nalini,Hofstetter,1964-09-25,1986-02-07,9999-01-01,Senior Staff
264245,Khedija,Wegerle,1964-06-13,1994-06-18,9999-01-01,Engineer
264262,Caolyn,Worfolk,1964-07-28,1999-09-13,9999-01-01,Engineer
264287,Katsuyuki,Rodiger,1964-04-18,1991-01-28,2001-12-26,Engineer
264309,Zhigen,Pehl,1964-05-23,1987-11-25,9999-01-01,Engineer
264320,Rildo,Peral,1964-08-19,1991-12-06,9999-01-01,Assistant Engineer
264348,Marke,Nitsch,1964-04-11,1997-04-21,9999-01-01,Engineer
264365,Szabolcs,Itschner,1964-10-05,1989-05-02,9999-01-01,Senior Staff
264376,Tran,Ossenbruggen,1964-08-11,1992-11-12,9999-01-01,Senior Staff
264378,Premsyl,Puppo,1964-07-13,1999-07-16,9999-01-01,Engineer
264467,Abdelwaheb,Bondorf,1964-09-17,1993-09-19,9999-01-01,Senior Staff
264505,Rimon,Lowrie,1964-02-18,1992-04-22,9999-01-01,Engineer
264572,Mayuko,Talmor,1964-06-28,1989-08-27,9999-01-01,Senior Staff
264579,Saddek,Welham,1964-02-21,1996-09-30,9999-01-01,Engineer
264584,Zhenhua,Baak,1964-01-21,1998-05-17,9999-01-01,Staff
264642,Sajjad,Hanabata,1964-09-02,1995-07-28,9999-01-01,Engineer
264660,Avishai,Waterhouse,1964-10-10,1995-12-16,9999-01-01,Engineer
264679,Olivera,Greibach,1964-11-21,1997-07-27,9999-01-01,Senior Staff
264681,Teruyuki,Isard,1964-03-26,1994-07-19,9999-01-01,Senior Staff
264687,Gita,Brookman,1964-09-18,1991-12-09,2001-05-07,Senior Engineer
264698,Nakhoon,McFarlan,1964-06-29,1994-06-28,9999-01-01,Senior Staff
264721,Younwoo,Brattka,1964-07-01,1991-04-07,2001-02-15,Senior Engineer
264757,Djelloul,Tischendorf,1964-09-08,1986-04-24,9999-01-01,Engineer
264768,Hirochika,Marwedel,1964-04-15,1991-01-02,9999-01-01,Engineer
264772,Ronghao,Leijenhorst,1964-03-16,1985-03-09,9999-01-01,Engineer
264784,Mona,Knightly,1964-06-11,1993-10-08,9999-01-01,Senior Staff
264792,Odoardo,Godskesen,1964-12-09,1998-11-10,9999-01-01,Engineer
264835,Tsvetan,Markovitch,1964-12-02,1985-10-16,9999-01-01,Senior Staff
264838,George,Krychniak,1964-03-11,1991-10-11,9999-01-01,Senior Engineer
264843,Danel,Parfitt,1964-06-01,1995-09-24,9999-01-01,Staff
264880,Adhemar,Cairo,1964-10-07,1993-12-16,9999-01-01,Engineer
264885,Sudhanshu,Orlowska,1964-03-20,1990-05-11,9999-01-01,Senior Staff
264897,Dannz,Suermann,1964-03-21,1986-05-10,9999-01-01,Engineer
264899,Xinyu,Parascandalo,1964-01-01,1989-07-10,9999-01-01,Assistant Engineer
264900,Mani,Tomescu,1964-03-05,1998-03-03,9999-01-01,Engineer
264923,Goa,Brookman,1964-04-27,1990-12-13,9999-01-01,Senior Engineer
264959,Yaghout,Kemmerer,1964-07-06,1996-12-11,9999-01-01,Senior Engineer
264964,Pranjal,Lubachevsky,1964-01-31,1999-07-06,9999-01-01,Engineer
264983,Martine,Swick,1964-10-22,1996-12-03,9999-01-01,Senior Staff
265001,Weiru,Demri,1964-03-22,1986-02-14,9999-01-01,Senior Staff
265027,Taisook,Lamma,1964-05-19,1997-06-27,9999-01-01,Engineer
265031,Oksana,Theuretzbacher,1964-08-14,1999-09-01,9999-01-01,Engineer
265055,Jiakeng,Jansen,1964-12-18,1989-12-23,9999-01-01,Engineer
265077,Divine,Alameldin,1964-08-17,1997-02-05,9999-01-01,Senior Staff
265082,Hitofumi,Champarnaud,1964-12-09,1988-12-16,9999-01-01,Technique Leader
265093,Siddarth,Krogh,1964-05-22,1986-12-15,9999-01-01,Senior Engineer
265101,Rasiah,Rahier,1964-07-07,1995-04-22,1998-07-11,Technique Leader
265163,Xiahua,Schurmann,1964-01-29,1990-10-26,9999-01-01,Senior Engineer
265164,Paraskevi,Bodoff,1964-06-27,1997-08-23,9999-01-01,Assistant Engineer
265168,Amalendu,Schapire,1964-01-14,1996-11-09,9999-01-01,Engineer
265180,Leif,Pena,1964-09-13,1998-11-03,2000-05-05,Staff
265181,Raimond,Syang,1964-04-19,1990-03-17,1992-06-25,Staff
265209,Vitaly,Rosay,1964-03-21,1995-09-24,9999-01-01,Senior Staff
265210,Mara,Fontet,1964-07-27,1985-10-21,1992-06-27,Senior Staff
265222,Zeydy,Plotkin,1964-09-26,1998-05-28,1999-10-26,Senior Engineer
265235,Barton,Zwicker,1964-05-24,1995-03-27,9999-01-01,Engineer
265239,Hiroyasu,Georgakopoulos,1964-02-22,1998-12-13,1999-03-14,Senior Staff
265247,Mingsen,Frolund,1964-01-19,1994-03-17,9999-01-01,Senior Staff
265252,Prasadram,Schmittgen,1964-07-21,1990-06-17,2001-11-02,Engineer
265256,Moie,Sundgren,1964-07-04,1990-04-22,9999-01-01,Senior Staff
265264,Jovan,Taubman,1964-12-28,1987-12-09,9999-01-01,Engineer
265287,Bodh,Bruckman,1964-07-25,1994-08-02,1996-06-13,Staff
265297,Mamdouh,Zedlitz,1964-10-02,1986-04-18,9999-01-01,Senior Engineer
265344,Christoper,Terekhov,1964-05-04,1998-07-17,9999-01-01,Engineer
265352,Jouni,Waleschkowski,1964-08-24,1986-03-19,9999-01-01,Engineer
265365,Tsz,Reghbati,1964-11-28,1986-01-30,9999-01-01,Senior Staff
265373,Xinglin,Rajcani,1964-05-21,1993-10-19,9999-01-01,Engineer
265382,Shin,Basawa,1964-02-10,1999-12-17,2000-06-26,Engineer
265403,Jiafu,Candan,1964-07-08,1996-09-05,9999-01-01,Staff
265420,Bader,Glinert,1964-11-22,1996-07-29,9999-01-01,Staff
265441,Foong,Pellegrinelli,1964-06-25,1997-02-22,1999-01-31,Staff
265460,Tristan,Zielinski,1964-06-09,1988-09-16,9999-01-01,Engineer
265483,Abdelkader,Antonisse,1964-11-13,1995-02-10,9999-01-01,Staff
265487,Hercules,Ranta,1964-06-26,1995-06-07,1999-11-19,Technique Leader
265488,Herb,Serov,1964-10-26,1988-11-02,2001-07-13,Assistant Engineer
265490,Satosi,Gunderson,1964-04-11,1986-02-14,9999-01-01,Assistant Engineer
265504,Tadanori,Peir,1964-04-05,1994-08-18,9999-01-01,Senior Staff
265507,Yakkov,Stasinski,1964-05-21,1995-12-26,9999-01-01,Engineer
265508,Ashish,Schurmann,1964-06-27,1994-01-06,9999-01-01,Engineer
265518,Rosine,Merks,1964-04-27,1994-11-25,9999-01-01,Staff
265520,Mototsugu,Ohori,1964-08-25,1988-10-22,1992-06-25,Senior Engineer
265537,Isamu,Erbe,1964-07-13,1996-01-01,9999-01-01,Senior Staff
265553,Youssef,Bugaenko,1964-08-27,1999-01-03,9999-01-01,Staff
265556,Yoshinari,Linares,1964-09-03,1996-01-28,1997-04-15,Engineer
265560,Noritoshi,Schieder,1964-12-22,1989-12-02,9999-01-01,Senior Staff
265562,Ortrun,Zwicker,1964-02-06,1994-08-25,9999-01-01,Senior Staff
265566,Uli,Mattern,1964-04-07,1986-02-11,1993-01-23,Staff
265569,Saddek,Ferriere,1964-04-02,1987-05-20,9999-01-01,Engineer
265575,Chikara,Engelmann,1964-02-04,1996-10-21,9999-01-01,Engineer
265580,Remco,Szemeredi,1964-06-10,1998-06-10,2001-02-07,Staff
265586,Anwar,Kruskal,1964-09-25,1990-10-07,9999-01-01,Senior Engineer
265603,Malu,Camurati,1964-11-06,1999-06-14,9999-01-01,Engineer
265615,Clyde,Denny,1964-06-21,1990-08-29,9999-01-01,Senior Staff
265624,Irena,Muchinsky,1964-12-24,1985-03-01,1993-07-30,Senior Staff
265642,Shimshon,Hoogerwoord,1964-11-25,1998-01-21,2001-09-14,Technique Leader
265646,Jaana,Ozeki,1964-04-07,1989-08-31,1998-01-30,Senior Staff
265651,Cordelia,Sherertz,1964-01-12,1996-04-08,9999-01-01,Engineer
265656,Kwangyoen,Lagarias,1964-09-25,1990-08-22,1998-12-02,Engineer
265659,Mayuko,Peir,1964-01-02,1999-05-09,9999-01-01,Staff
265678,Brendon,Schreiter,1964-04-09,1986-07-22,9999-01-01,Senior Engineer
265690,Yuchang,Baek,1964-09-03,1994-12-30,9999-01-01,Senior Staff
265711,Kazuhisa,Takkinen,1964-10-05,1992-11-29,9999-01-01,Senior Staff
265728,Taisook,Mandelberg,1964-07-29,1993-01-05,2001-09-28,Engineer
265759,Yonghoan,Mahnke,1964-08-18,1986-03-16,1996-01-04,Senior Staff
265761,Constantijn,Erez,1964-03-20,1997-05-10,9999-01-01,Senior Staff
265767,Jacqueline,Zykh,1964-04-25,1987-11-17,1993-01-26,Staff
265776,Pradeep,Vieri,1964-04-15,1995-11-19,1996-06-23,Engineer
265808,Halsur,Pollacia,1964-12-14,1998-03-19,9999-01-01,Staff
265821,Mandell,Krychniak,1964-01-16,1994-07-31,9999-01-01,Engineer
265886,Ult,Chleq,1964-07-09,1987-07-10,9999-01-01,Senior Staff
265899,Noritoshi,Rosenbaum,1964-10-14,1990-10-01,9999-01-01,Engineer
265904,Kendra,Gecsel,1964-12-18,1994-11-26,2000-03-30,Staff
265906,Adib,Meriste,1964-04-18,1994-08-08,9999-01-01,Staff
265933,Miomir,Montresor,1964-05-27,1986-12-09,9999-01-01,Senior Staff
265942,Valter,Albarhamtoshy,1964-10-25,1985-09-23,9999-01-01,Engineer
265944,Yongdong,Herbst,1964-11-21,1999-03-01,9999-01-01,Engineer
266005,Chinho,Barbanera,1964-04-08,1992-12-03,2001-02-01,Engineer
266008,Arnd,Jayawardene,1964-01-30,1988-05-09,9999-01-01,Senior Staff
266022,Remmert,Clouatre,1964-09-08,1998-05-30,1998-09-29,Staff
266035,Panayotis,Ranta,1964-09-02,2001-05-13,9999-01-01,Senior Engineer
266045,Maya,Harllee,1964-04-04,1985-12-28,9999-01-01,Senior Staff
266047,Uinam,Pews,1964-11-08,1999-06-26,9999-01-01,Senior Engineer
266059,Arunas,Parveen,1964-01-13,1994-09-06,9999-01-01,Assistant Engineer
266095,Arco,Ushiama,1964-03-20,1995-04-04,9999-01-01,Staff
266136,Youpyo,Zhiwei,1964-10-05,1997-08-22,9999-01-01,Engineer
266152,Sanjit,Matzat,1964-08-04,1999-06-11,9999-01-01,Engineer
266154,Sastry,Decleir,1964-12-15,1994-05-02,9999-01-01,Senior Staff
266160,Sumant,Rahier,1964-07-30,1998-05-29,9999-01-01,Staff
266163,Muneo,Cheshire,1964-02-26,1990-06-25,9999-01-01,Engineer
266172,Heon,Nyrup,1964-12-15,1996-09-22,9999-01-01,Senior Engineer
266175,Muneo,Mayerwieser,1964-09-03,1999-06-30,9999-01-01,Engineer
266183,Sanjay,Gimarc,1964-09-22,1994-12-11,9999-01-01,Technique Leader
266197,Ewing,Casperson,1964-09-25,1988-07-10,9999-01-01,Senior Engineer
266222,Danae,Masada,1964-07-27,1997-03-18,9999-01-01,Assistant Engineer
266232,Horward,Facello,1964-03-31,1999-06-23,9999-01-01,Staff
266270,Manu,Pettey,1964-04-30,1997-02-18,2001-07-24,Senior Engineer
266288,IEEE,Neimat,1964-06-13,1993-07-03,9999-01-01,Engineer
266311,Heping,Chinen,1964-08-27,1999-01-08,9999-01-01,Staff
266337,Leandro,Conde,1964-04-29,1990-05-12,9999-01-01,Technique Leader
266370,Annemarie,Ambroszkiewicz,1964-12-16,1997-07-31,9999-01-01,Engineer
266376,Ronnie,Oberman,1964-12-10,1986-09-12,9999-01-01,Senior Staff
266393,Yinghua,Suermann,1964-05-02,1997-05-12,1998-03-02,Engineer
266409,Manton,Chartres,1964-12-02,1985-06-29,9999-01-01,Senior Staff
266411,Xiaoshan,Vadhan,1964-08-18,1985-06-29,1992-02-16,Staff
266420,Kauko,Cannane,1964-08-31,1999-02-26,9999-01-01,Staff
266435,Rafail,Siprelle,1964-07-26,1999-02-14,9999-01-01,Staff
266461,Katsuyuki,Litzkow,1964-09-29,1997-05-05,9999-01-01,Staff
266482,Rafael,Cmelik,1964-02-10,1996-03-01,2001-05-25,Senior Staff
266494,Howell,Avouris,1964-10-30,1988-02-12,1988-04-18,Engineer
266513,Syozo,Molberg,1964-01-28,1990-05-13,1994-10-04,Senior Engineer
266556,Katsuo,Bernardeschi,1964-10-03,2000-01-13,2002-06-12,Staff
266557,Giri,Lorho,1964-07-02,1987-07-25,9999-01-01,Senior Staff
266569,Aksel,Rattan,1964-07-23,1999-12-10,9999-01-01,Staff
266582,Stamatina,Hiyoshi,1964-12-22,1994-06-05,9999-01-01,Engineer
266584,Gully,Petereit,1964-05-10,1998-09-10,9999-01-01,Engineer
266606,Akemi,Vilarrasa,1964-07-11,1995-02-01,1996-06-18,Staff
266618,Saddek,Streit,1964-08-15,1991-03-22,9999-01-01,Technique Leader
266628,Younwoo,Benzmuller,1964-05-01,1985-02-14,9999-01-01,Assistant Engineer
266640,Uinam,Plumb,1964-11-26,1990-03-29,9999-01-01,Technique Leader
266646,Remmert,Cesareni,1964-05-25,1986-02-18,1998-05-28,Senior Staff
266650,Ymte,Meriste,1964-01-10,1994-05-21,9999-01-01,Staff
266663,Kasturi,Waleschkowski,1964-07-02,1998-09-14,9999-01-01,Engineer
266664,Zito,Broomell,1964-11-28,1993-11-04,9999-01-01,Senior Staff
266671,Changho,Benantar,1964-07-06,1992-10-16,9999-01-01,Senior Staff
266694,Rafael,Rosis,1964-12-03,1998-03-06,2002-02-11,Technique Leader
266740,Akemi,Petersohn,1964-07-13,1991-01-13,9999-01-01,Engineer
266757,Xiaobin,Xiaoshan,1964-12-30,1999-02-22,9999-01-01,Staff
266803,Claude,Molberg,1964-05-21,1987-01-31,9999-01-01,Engineer
266809,Thodoros,Bage,1964-04-23,1986-01-08,1987-11-08,Engineer
266819,Kankanahalli,Ghalwash,1964-11-10,1996-12-18,9999-01-01,Technique Leader
266826,Conal,Nishimukai,1964-06-01,1985-03-26,1995-06-22,Engineer
266833,Gaurav,Nitto,1964-02-15,1985-09-17,9999-01-01,Engineer
266875,Becky,Suessmith,1964-11-23,1985-06-27,9999-01-01,Engineer
266893,Kendra,Hmelo,1964-05-13,1998-11-05,9999-01-01,Staff
266899,Aksel,Lanteri,1964-09-19,2000-07-19,9999-01-01,Senior Staff
266910,Kazuhira,Conti,1964-01-18,1999-12-04,9999-01-01,Engineer
266913,Yuuichi,Wilfing,1964-11-21,1999-12-25,9999-01-01,Technique Leader
266925,Ioana,Parfitt,1964-08-23,1999-03-23,9999-01-01,Engineer
266954,Mihalis,Jansen,1964-10-28,1988-03-10,9999-01-01,Senior Staff
266963,Radhia,Ecklund,1964-12-20,1998-07-09,2000-09-05,Staff
266967,Teruyuki,Vecchi,1964-05-25,1999-10-30,9999-01-01,Engineer
266971,Masamitsu,Pavlopoulou,1964-04-10,1988-05-15,9999-01-01,Engineer
266982,Danai,Zaiane,1964-05-24,1986-11-27,1991-02-26,Staff
266986,Supot,Valiente,1964-02-22,1985-04-07,9999-01-01,Engineer
266988,Xinyu,Danecki,1964-03-03,1995-08-26,2002-01-01,Assistant Engineer
267038,Urs,Rabejac,1964-07-21,1994-11-05,9999-01-01,Staff
267045,Thanasis,Hasenauer,1964-11-22,1992-12-29,1998-06-08,Assistant Engineer
267081,Huiqun,Beetstra,1964-05-20,1996-09-11,9999-01-01,Senior Staff
267090,Mohan,Burnard,1964-11-01,1986-02-18,9999-01-01,Engineer
267100,Heng,Spataro,1964-09-01,1997-02-09,9999-01-01,Senior Engineer
267110,Tianruo,Nastansky,1964-08-25,1993-09-10,9999-01-01,Technique Leader
267112,Narain,Klassen,1964-06-12,1986-03-04,9999-01-01,Engineer
267119,Pradeep,Syrzycki,1964-01-01,1991-04-27,1994-07-12,Assistant Engineer
267126,Arvin,Biron,1964-08-28,1988-02-12,9999-01-01,Senior Engineer
267146,Renny,Ranft,1964-04-26,1990-03-21,9999-01-01,Assistant Engineer
267153,Tsuneo,Wendorf,1964-09-05,1998-05-03,9999-01-01,Staff
267159,Abdulla,Ponthieu,1964-12-24,1988-11-11,1990-02-15,Assistant Engineer
267172,Xiahua,Niizuma,1964-04-08,1987-01-17,9999-01-01,Engineer
267174,Maha,Furudate,1964-07-19,1992-03-18,1995-02-27,Staff
267182,Katsuyuki,Khasidashvili,1964-06-22,1998-11-10,9999-01-01,Technique Leader
267185,Ugo,Coorg,1964-05-29,1996-11-15,1997-06-16,Senior Engineer
267189,Janalee,Pettis,1964-07-31,1995-12-31,1997-08-31,Senior Staff
267199,Jianhui,Garigliano,1964-02-02,1987-01-12,1995-01-07,Senior Staff
267206,Takahito,McClure,1964-10-13,1992-04-06,9999-01-01,Senior Staff
267223,Badri,Farrar,1964-04-13,1989-03-03,9999-01-01,Engineer
267292,Takushi,Silva,1964-12-13,1990-03-12,9999-01-01,Senior Staff
267317,Martins,Pepe,1964-02-05,1998-11-12,9999-01-01,Engineer
267324,Marsja,Mandelberg,1964-02-26,1986-03-27,9999-01-01,Engineer
267332,Bokyung,Ramaiah,1964-04-25,1999-12-10,9999-01-01,Engineer
267349,Tamiya,Melski,1964-07-01,1998-12-10,9999-01-01,Engineer
267370,Gal,Vilarrasa,1964-02-04,1990-03-04,9999-01-01,Senior Staff
267414,Arunas,Yurov,1964-08-07,1995-03-24,9999-01-01,Senior Staff
267424,Hidefumi,Kaelbling,1964-09-05,1995-08-09,9999-01-01,Engineer
267428,Reuven,Doering,1964-03-31,1987-09-25,9999-01-01,Senior Staff
267433,Ugo,Kampfer,1964-07-09,1991-12-12,9999-01-01,Technique Leader
267435,Xiaoqiang,Iwayama,1964-02-21,1996-03-12,9999-01-01,Staff
267449,Holgard,Budinsky,1964-03-16,1995-12-14,9999-01-01,Technique Leader
267454,Supot,Vecchio,1964-04-15,1985-05-06,1989-12-23,Senior Staff
267458,Foong,Gluchowski,1964-09-01,1999-08-11,9999-01-01,Engineer
267466,Uno,Sluis,1964-02-12,1987-01-29,9999-01-01,Senior Staff
267483,Toong,Einsfeld,1964-05-21,1993-04-26,1997-10-26,Senior Engineer
267486,Jacqueline,Narlikar,1964-07-26,1985-08-30,9999-01-01,Engineer
267494,Duke,Szemeredi,1964-03-04,1994-07-23,9999-01-01,Technique Leader
267539,Munir,Waleschkowski,1964-03-17,1997-02-03,9999-01-01,Engineer
267551,Khedija,Ranze,1964-07-07,1986-12-30,1993-11-22,Engineer
267552,Shim,Kranzdorf,1964-06-02,1996-07-25,9999-01-01,Senior Engineer
267553,Felicidad,Kinley,1964-12-24,1991-02-11,2002-01-25,Technique Leader
267561,Uli,Rijsenbrij,1964-09-17,1992-07-08,1998-07-30,Technique Leader
267586,Percy,Gubsky,1964-02-07,1986-04-12,1998-12-01,Engineer
267611,Abdulla,Cappello,1964-10-23,1987-03-29,9999-01-01,Assistant Engineer
267618,Ferdinand,Senzako,1964-03-06,1995-02-07,1998-03-25,Staff
267626,Uli,Nyrup,1964-09-05,1989-12-14,1994-11-24,Engineer
267629,Tran,Francisci,1964-04-15,1986-07-31,1997-09-13,Senior Staff
267654,Zhiwei,Murtafg,1964-12-13,2000-01-29,9999-01-01,Staff
267665,Faiza,Kirkerud,1964-01-11,1986-03-17,1996-09-23,Technique Leader
267670,Bilhanan,Manders,1964-07-15,1991-03-21,9999-01-01,Engineer
267675,Susuma,Gopalakrishnan,1964-02-28,2000-07-01,2001-03-23,Staff
267684,Toshimi,Schrift,1964-12-28,1988-07-26,9999-01-01,Engineer
267691,Xiaopeng,Bierbaum,1964-06-23,1987-07-28,9999-01-01,Senior Staff
267694,Nadjib,Cronau,1964-01-05,1995-09-29,1997-02-09,Senior Staff
267739,Shahar,Poujol,1964-03-15,1998-11-21,9999-01-01,Senior Engineer
267758,Mountaz,Jeansoulin,1964-05-09,1994-02-09,9999-01-01,Engineer
267762,Steen,Nastansky,1964-02-10,1997-03-28,9999-01-01,Senior Engineer
267797,Bernt,Anick,1964-02-22,1994-09-21,9999-01-01,Senior Staff
267798,Oscar,Lagarias,1964-01-29,1991-05-26,9999-01-01,Engineer
267805,Jaihie,Leaver,1964-05-30,1999-04-13,9999-01-01,Technique Leader
267827,Mong,Hiyoshi,1964-11-03,1990-01-06,9999-01-01,Engineer
267834,Toong,Raczkowsky,1964-08-19,1994-10-04,9999-01-01,Senior Staff
267858,Vasilii,Ferriere,1964-10-01,1987-07-05,9999-01-01,Senior Staff
267867,Maria,Ghandeharizadeh,1964-11-26,1998-02-08,9999-01-01,Engineer
267869,Fumino,Imataki,1964-12-25,1987-06-07,9999-01-01,Engineer
267881,Saeko,Bergere,1964-03-08,1993-09-03,9999-01-01,Senior Staff
267884,Fumitake,Ozeki,1964-10-21,1999-06-18,9999-01-01,Staff
267894,Shigeichiro,Conti,1964-09-22,1999-01-08,9999-01-01,Engineer
267898,Zeljko,Schnabel,1964-07-30,1985-12-08,9999-01-01,Senior Engineer
267905,Yinlin,Fasbender,1964-07-31,1990-06-07,9999-01-01,Senior Staff
267907,Nikolaus,Lally,1964-10-19,1996-07-27,9999-01-01,Engineer
267926,Steen,Thebaut,1964-10-10,1991-04-25,9999-01-01,Senior Staff
267939,Armond,Peres,1964-01-11,1987-01-24,9999-01-01,Senior Staff
267953,Mahmut,Baezner,1964-12-14,1995-05-01,9999-01-01,Senior Staff
267959,Uma,Picci,1964-09-15,1989-10-28,9999-01-01,Senior Staff
267962,Wonhee,Keohane,1964-04-26,1993-10-19,1996-06-30,Engineer
267981,Kazuhisa,Masaki,1964-04-02,2001-11-25,9999-01-01,Senior Staff
267999,Mack,Pargas,1964-09-16,1999-01-16,2001-05-22,Staff
268033,Hailing,Krzyzanowski,1964-06-02,1999-01-02,9999-01-01,Engineer
268034,Jaewoo,Sidje,1964-01-28,1995-12-24,9999-01-01,Engineer
268037,Snehasis,Byoun,1964-07-30,1991-05-01,9999-01-01,Senior Staff
268061,Nalini,Rosin,1964-09-20,1986-06-07,9999-01-01,Technique Leader
268085,Aemilian,Denos,1964-04-07,1992-08-16,9999-01-01,Senior Engineer
268148,Kristof,Bain,1964-07-17,1999-06-14,9999-01-01,Staff
268168,Fun,Kolvik,1964-03-20,1991-01-21,1995-02-28,Engineer
268171,Roddy,Porotnikoff,1964-09-29,1993-10-04,9999-01-01,Engineer
268175,Krassimir,Ramalingam,1964-02-10,1989-01-29,9999-01-01,Technique Leader
268193,Guadalupe,Siepmann,1964-07-05,2000-01-06,9999-01-01,Senior Staff
268208,Arup,Preusig,1964-01-15,1990-06-06,9999-01-01,Technique Leader
268210,Chrisa,Peron,1964-04-18,1985-06-17,9999-01-01,Engineer
